Date,Open,High,Low,Close,Adj Close,Volume
2006-09-13,135.000000,150.000000,135.000000,135.000000,130.863297,111964500
2006-09-14,140.000000,140.000000,135.000000,140.000000,135.710083,11341500
2006-09-15,135.000000,140.000000,135.000000,135.000000,130.863297,2014000
2006-09-18,135.000000,135.000000,130.000000,135.000000,130.863297,12613000
2006-09-19,140.000000,140.000000,135.000000,140.000000,135.710083,17073000
2006-09-20,135.000000,140.000000,135.000000,135.000000,130.863297,5519000
2006-09-21,140.000000,140.000000,135.000000,140.000000,135.710083,4817000
2006-09-22,140.000000,140.000000,135.000000,140.000000,135.710083,4908500
2006-09-25,135.000000,135.000000,130.000000,135.000000,130.863297,5193000
2006-09-26,135.000000,135.000000,130.000000,135.000000,130.863297,883000
2006-09-27,140.000000,140.000000,130.000000,140.000000,135.710083,11895000
2006-09-28,135.000000,140.000000,135.000000,135.000000,130.863297,716500
2006-09-29,140.000000,140.000000,130.000000,140.000000,135.710083,5453500
2006-10-02,135.000000,140.000000,135.000000,135.000000,130.863297,4296000
2006-10-03,135.000000,165.000000,135.000000,165.000000,159.944031,117701000
2006-10-04,165.000000,170.000000,155.000000,165.000000,159.944031,67733500
2006-10-05,170.000000,175.000000,160.000000,170.000000,164.790817,45587000
2006-10-06,165.000000,170.000000,160.000000,165.000000,159.944031,9118000
2006-10-09,165.000000,170.000000,165.000000,165.000000,159.944031,18422500
2006-10-10,160.000000,170.000000,160.000000,160.000000,155.097244,13184000
2006-10-11,160.000000,165.000000,160.000000,160.000000,155.097244,4241500
2006-10-12,160.000000,165.000000,155.000000,160.000000,155.097244,8381000
2006-10-13,165.000000,165.000000,160.000000,165.000000,159.944031,907500
2006-10-16,165.000000,165.000000,160.000000,165.000000,159.944031,5344500
2006-10-17,160.000000,165.000000,160.000000,160.000000,155.097244,3843000
2006-10-18,165.000000,165.000000,160.000000,165.000000,159.944031,4144500
2006-10-19,160.000000,165.000000,160.000000,160.000000,155.097244,1537500
2006-10-20,160.000000,160.000000,160.000000,160.000000,155.097244,938000
2006-10-23,null,null,null,null,null,null
2006-10-24,null,null,null,null,null,null
2006-10-25,null,null,null,null,null,null
2006-10-26,null,null,null,null,null,null
2006-10-27,null,null,null,null,null,null
2006-10-30,160.000000,165.000000,160.000000,160.000000,155.097244,5450500
2006-10-31,160.000000,160.000000,160.000000,160.000000,155.097244,11310500
2006-11-01,155.000000,160.000000,155.000000,155.000000,150.250458,1286000
2006-11-02,160.000000,160.000000,155.000000,160.000000,155.097244,2655500
2006-11-03,155.000000,155.000000,155.000000,155.000000,150.250458,728500
2006-11-06,155.000000,160.000000,155.000000,155.000000,150.250458,4578500
2006-11-07,155.000000,155.000000,150.000000,155.000000,150.250458,574000
2006-11-08,150.000000,155.000000,150.000000,150.000000,145.403671,4389000
2006-11-09,150.000000,150.000000,150.000000,150.000000,145.403671,1867500
2006-11-10,150.000000,155.000000,145.000000,150.000000,145.403671,6370500
2006-11-13,145.000000,150.000000,145.000000,145.000000,140.556885,1023000
2006-11-14,150.000000,150.000000,150.000000,150.000000,145.403671,3058000
2006-11-15,150.000000,150.000000,145.000000,150.000000,145.403671,954500
2006-11-16,145.000000,150.000000,145.000000,145.000000,140.556885,2360500
2006-11-17,145.000000,150.000000,145.000000,145.000000,140.556885,813500
2006-11-20,145.000000,150.000000,145.000000,145.000000,140.556885,781500
2006-11-21,145.000000,145.000000,145.000000,145.000000,140.556885,344500
2006-11-22,150.000000,165.000000,150.000000,160.000000,155.097244,47373500
2006-11-23,160.000000,160.000000,150.000000,150.000000,145.403671,7047500
2006-11-24,150.000000,155.000000,150.000000,150.000000,145.403671,2751500
2006-11-27,150.000000,150.000000,145.000000,150.000000,145.403671,1727500
2006-11-28,145.000000,150.000000,145.000000,150.000000,145.403671,1317000
2006-11-29,150.000000,150.000000,135.000000,140.000000,135.710083,11812500
2006-11-30,140.000000,140.000000,140.000000,140.000000,135.710083,1979500
2006-12-01,135.000000,140.000000,135.000000,135.000000,130.863297,1464000
2006-12-04,145.000000,155.000000,140.000000,145.000000,140.556885,12505500
2006-12-05,145.000000,150.000000,145.000000,145.000000,140.556885,3515000
2006-12-06,145.000000,145.000000,145.000000,145.000000,140.556885,625500
2006-12-07,145.000000,145.000000,140.000000,145.000000,140.556885,436000
2006-12-08,150.000000,155.000000,145.000000,150.000000,145.403671,6238000
2006-12-11,150.000000,155.000000,150.000000,150.000000,145.403671,3623000
2006-12-12,145.000000,150.000000,145.000000,145.000000,140.556885,1430500
2006-12-13,145.000000,150.000000,145.000000,145.000000,140.556885,1070500
2006-12-14,145.000000,145.000000,140.000000,145.000000,140.556885,3766000
2006-12-15,145.000000,145.000000,145.000000,145.000000,140.556885,1789500
2006-12-18,150.000000,155.000000,145.000000,150.000000,145.403671,12146500
2006-12-19,145.000000,150.000000,135.000000,145.000000,140.556885,10327000
2006-12-20,145.000000,145.000000,140.000000,145.000000,140.556885,739000
2006-12-21,140.000000,145.000000,140.000000,140.000000,135.710083,4695000
2006-12-22,145.000000,145.000000,140.000000,145.000000,140.556885,2280500
2006-12-26,140.000000,140.000000,140.000000,140.000000,135.710083,10000
2006-12-27,140.000000,140.000000,140.000000,140.000000,135.710083,635000
2006-12-28,140.000000,140.000000,140.000000,140.000000,135.710083,2161000
2006-12-29,140.000000,140.000000,135.000000,140.000000,135.710083,2161000
2007-01-02,138.000000,138.000000,137.000000,138.000000,133.771378,42000
2007-01-03,137.000000,140.000000,135.000000,137.000000,132.802017,2648500
2007-01-04,136.000000,140.000000,136.000000,136.000000,131.832657,1162500
2007-01-05,138.000000,139.000000,135.000000,138.000000,133.771378,3814500
2007-01-08,137.000000,139.000000,136.000000,137.000000,132.802017,5933000
2007-01-09,136.000000,138.000000,136.000000,136.000000,131.832657,2465000
2007-01-10,135.000000,135.000000,130.000000,132.000000,127.955231,4344500
2007-01-11,129.000000,134.000000,127.000000,129.000000,125.047157,3920000
2007-01-12,129.000000,129.000000,119.000000,120.000000,116.322937,7842500
2007-01-15,125.000000,127.000000,121.000000,125.000000,121.169724,4201000
2007-01-16,127.000000,133.000000,126.000000,127.000000,123.108437,9400000
2007-01-17,127.000000,130.000000,127.000000,127.000000,123.108437,580000
2007-01-18,128.000000,149.000000,128.000000,142.000000,137.648804,70734500
2007-01-19,146.000000,147.000000,137.000000,137.000000,132.802017,10950500
2007-01-22,135.000000,139.000000,135.000000,135.000000,130.863297,2298000
2007-01-23,135.000000,139.000000,134.000000,135.000000,130.863297,4263000
2007-01-24,133.000000,137.000000,133.000000,133.000000,128.924591,1973500
2007-01-25,129.000000,136.000000,128.000000,129.000000,125.047157,2125000
2007-01-26,126.000000,134.000000,126.000000,134.000000,129.893936,1866000
2007-01-29,130.000000,133.000000,130.000000,130.000000,126.016510,889500
2007-01-30,130.000000,130.000000,129.000000,130.000000,126.016510,357500
2007-01-31,127.000000,130.000000,127.000000,127.000000,123.108437,2231500
2007-02-01,129.000000,130.000000,128.000000,129.000000,125.047157,1399000
2007-02-02,133.000000,135.000000,130.000000,133.000000,128.924591,2348500
2007-02-05,130.000000,130.000000,129.000000,130.000000,126.016510,255000
2007-02-06,132.000000,137.000000,128.000000,132.000000,127.955231,5940500
2007-02-07,130.000000,136.000000,130.000000,130.000000,126.016510,1173500
2007-02-08,131.000000,132.000000,130.000000,131.000000,126.985870,74000
2007-02-09,133.000000,138.000000,132.000000,133.000000,128.924591,5502000
2007-02-12,130.000000,134.000000,130.000000,130.000000,126.016510,680000
2007-02-13,131.000000,134.000000,129.000000,131.000000,126.985870,1953000
