Date,Open,High,Low,Close,Adj Close,Volume
2000-10-02,850.000000,855.000000,835.000000,840.000000,519.210327,20140500
2000-10-03,840.000000,845.000000,790.000000,790.000000,488.304901,40054000
2000-10-04,790.000000,790.000000,745.000000,775.000000,479.033386,71358500
2000-10-05,770.000000,800.000000,770.000000,790.000000,488.304901,49498000
2000-10-06,790.000000,790.000000,765.000000,775.000000,479.033386,16229500
2000-10-09,775.000000,775.000000,740.000000,755.000000,466.671173,36830500
2000-10-10,750.000000,755.000000,740.000000,750.000000,463.580719,25483500
2000-10-11,745.000000,780.000000,740.000000,770.000000,475.942810,31377500
2000-10-12,770.000000,790.000000,765.000000,780.000000,482.123901,43774000
2000-10-13,770.000000,790.000000,760.000000,790.000000,488.304901,27924500
2000-10-16,790.000000,790.000000,790.000000,790.000000,488.304901,0
2000-10-17,800.000000,820.000000,800.000000,810.000000,500.667145,28053500
2000-10-18,810.000000,810.000000,790.000000,800.000000,494.485992,24782000
2000-10-19,795.000000,810.000000,785.000000,810.000000,500.667145,31849500
2000-10-20,825.000000,825.000000,775.000000,800.000000,494.485992,36159500
2000-10-23,800.000000,800.000000,775.000000,800.000000,494.485992,7006500
2000-10-24,800.000000,800.000000,775.000000,800.000000,494.485992,600500
2000-10-25,800.000000,800.000000,800.000000,800.000000,494.485992,0
2000-10-26,775.000000,800.000000,775.000000,800.000000,494.485992,9708000
2000-10-27,800.000000,800.000000,800.000000,800.000000,494.485992,0
2000-10-30,775.000000,775.000000,750.000000,775.000000,479.033386,9163500
2000-10-31,750.000000,775.000000,750.000000,775.000000,479.033386,2331000
2000-11-01,775.000000,775.000000,750.000000,775.000000,479.033386,9665500
2000-11-02,775.000000,775.000000,750.000000,775.000000,479.033386,2991500
2000-11-03,775.000000,775.000000,750.000000,775.000000,479.033386,1076000
2000-11-06,775.000000,800.000000,750.000000,800.000000,494.485992,9445000
2000-11-07,800.000000,800.000000,775.000000,800.000000,494.485992,3554500
2000-11-08,800.000000,825.000000,775.000000,800.000000,494.485992,41200500
2000-11-09,800.000000,825.000000,775.000000,800.000000,494.485992,8126000
2000-11-10,775.000000,850.000000,775.000000,825.000000,509.938782,31244000
2000-11-13,825.000000,850.000000,800.000000,825.000000,509.938782,26315000
2000-11-14,825.000000,850.000000,825.000000,825.000000,509.938782,46632500
2000-11-15,825.000000,850.000000,775.000000,825.000000,509.938782,38068500
2000-11-16,800.000000,800.000000,775.000000,800.000000,494.485992,7991000
2000-11-17,800.000000,800.000000,775.000000,800.000000,494.485992,6194500
2000-11-20,800.000000,800.000000,800.000000,800.000000,494.485992,7300500
