Date,Open,High,Low,Close,Adj Close,Volume
2002-05-03,168.750000,168.750000,125.000000,125.000000,16.066370,0
2002-05-06,null,null,null,null,null,null
2002-05-07,null,null,null,null,null,null
2002-05-08,null,null,null,null,null,null
2002-05-09,null,null,null,null,null,null
2002-05-10,null,null,null,null,null,null
2002-05-13,null,null,null,null,null,null
2002-05-14,137.500000,137.500000,125.000000,125.000000,16.066370,0
2002-05-15,137.500000,137.500000,125.000000,125.000000,16.066370,0
2002-05-16,137.500000,137.500000,125.000000,125.000000,16.066370,0
2002-05-17,137.500000,137.500000,125.000000,125.000000,16.066370,0
2002-05-20,118.750000,137.500000,118.750000,137.500000,17.673010,6000
2002-05-21,118.750000,118.750000,118.750000,118.750000,15.263049,2000
2002-05-22,137.500000,137.500000,137.500000,137.500000,17.673010,2000
2002-05-23,118.750000,125.000000,118.750000,125.000000,16.066370,8000
2002-05-24,118.750000,118.750000,100.000000,112.500000,14.459731,320000
2002-05-27,116.250000,116.250000,102.500000,102.500000,13.174422,0
2002-05-28,112.500000,112.500000,106.250000,106.250000,13.656414,176000
2002-05-29,106.250000,106.250000,106.250000,106.250000,13.656414,10000
2002-05-30,97.500000,97.500000,96.250000,96.250000,12.371105,80000
2002-05-31,108.750000,112.500000,108.750000,112.500000,14.459731,16000
2002-06-03,102.500000,102.500000,102.500000,102.500000,13.174422,2000
2002-06-04,102.500000,102.500000,102.500000,102.500000,13.174422,20000
2002-06-05,111.250000,111.250000,103.750000,103.750000,13.335087,0
2002-06-06,111.250000,111.250000,105.000000,105.000000,13.495752,0
2002-06-07,107.500000,107.500000,103.750000,103.750000,14.895575,0
2002-06-10,111.250000,111.250000,101.250000,101.250000,14.536647,0
2002-06-11,107.500000,107.500000,103.750000,103.750000,14.895575,0
2002-06-12,121.250000,121.250000,101.250000,101.250000,14.536647,0
2002-06-13,121.250000,121.250000,101.250000,101.250000,14.536647,0
2002-06-14,102.500000,102.500000,102.500000,102.500000,14.716111,4000
2002-06-17,120.000000,120.000000,101.250000,101.250000,14.536647,0
2002-06-18,103.750000,103.750000,103.750000,103.750000,14.895575,20000
2002-06-19,116.250000,116.250000,116.250000,116.250000,16.690220,2000
2002-06-20,100.000000,100.000000,100.000000,100.000000,14.357182,4000
2002-06-21,105.000000,105.000000,98.750000,98.750000,14.177717,0
2002-06-24,106.250000,106.250000,97.500000,97.500000,13.998253,0
2002-06-25,106.250000,106.250000,96.250000,96.250000,13.818789,0
2002-06-26,106.250000,106.250000,96.250000,96.250000,13.818789,0
2002-06-27,96.250000,110.000000,96.250000,110.000000,15.792898,16000
2002-06-28,97.500000,100.000000,97.500000,100.000000,14.357182,4000
2002-07-01,106.250000,106.250000,96.250000,96.250000,13.818789,0
2002-07-02,107.500000,107.500000,96.250000,96.250000,13.818789,0
2002-07-03,107.500000,107.500000,96.250000,96.250000,13.818789,0
2002-07-04,106.250000,106.250000,96.250000,96.250000,13.818789,0
2002-07-05,105.000000,105.000000,88.750000,88.750000,12.742000,0
2002-07-08,null,null,null,null,null,null
2002-07-09,103.750000,103.750000,76.250000,76.250000,10.947351,0
2002-07-10,null,null,null,null,null,null
2002-07-11,null,null,null,null,null,null
2002-07-12,105.000000,105.000000,93.750000,93.750000,13.459858,0
2002-07-15,105.000000,105.000000,93.750000,93.750000,13.459858,0
2002-07-16,105.000000,105.000000,93.750000,93.750000,13.459858,0
2002-07-17,105.000000,118.750000,105.000000,118.750000,17.049150,12000
2002-07-18,101.250000,101.250000,101.250000,101.250000,14.536647,2000
2002-07-19,null,null,null,null,null,null
2002-07-22,null,null,null,null,null,null
2002-07-23,105.000000,105.000000,88.750000,88.750000,12.742000,0
2002-07-24,111.250000,111.250000,88.750000,88.750000,12.742000,0
2002-07-25,null,null,null,null,null,null
2002-07-26,null,null,null,null,null,null
2002-07-29,null,null,null,null,null,null
2002-07-30,null,null,null,null,null,null
2002-07-31,102.500000,102.500000,76.250000,76.250000,10.947351,0
2002-08-01,null,null,null,null,null,null
2002-08-02,null,null,null,null,null,null
2002-08-05,null,null,null,null,null,null
2002-08-06,null,null,null,null,null,null
2002-08-07,null,null,null,null,null,null
2002-08-08,null,null,null,null,null,null
2002-08-09,null,null,null,null,null,null
2002-08-12,null,null,null,null,null,null
2002-08-13,111.250000,111.250000,66.250000,66.250000,9.511633,0
2002-08-14,112.500000,112.500000,112.500000,112.500000,16.151829,0
2002-08-15,112.500000,112.500000,112.500000,112.500000,16.151829,0
2002-08-16,112.500000,112.500000,112.500000,112.500000,16.151829,2000
2002-08-19,118.750000,118.750000,118.750000,118.750000,17.049150,0
2002-08-20,125.000000,125.000000,125.000000,125.000000,17.946478,0
2002-08-21,112.500000,112.500000,112.500000,112.500000,16.151829,0
2002-08-22,100.000000,100.000000,75.000000,75.000000,10.767886,0
2002-08-23,112.500000,112.500000,112.500000,112.500000,16.151829,0
2002-08-26,112.500000,112.500000,112.500000,112.500000,16.151829,0
2002-08-27,112.500000,112.500000,112.500000,112.500000,16.151829,0
