Date,Open,High,Low,Close,Adj Close,Volume
2015-12-11,4300.000000,4300.000000,3800.000000,3850.000000,3686.976318,15537900
2015-12-14,3830.000000,3830.000000,3600.000000,3730.000000,3572.057373,1275800
2015-12-15,3800.000000,3840.000000,3735.000000,3830.000000,3667.822754,1380200
2015-12-16,3850.000000,3865.000000,3740.000000,3840.000000,3677.399658,2257500
2015-12-17,3865.000000,3865.000000,3800.000000,3800.000000,3639.093506,450900
2015-12-18,3820.000000,3845.000000,3730.000000,3805.000000,3643.881592,114300
2015-12-21,3730.000000,3830.000000,3710.000000,3800.000000,3639.093506,106400
2015-12-22,3800.000000,3835.000000,3800.000000,3820.000000,3658.246582,231700
2015-12-23,3825.000000,3830.000000,3800.000000,3815.000000,3653.458252,281200
2015-12-28,3840.000000,3840.000000,3800.000000,3825.000000,3663.034912,228900
2015-12-29,3840.000000,3840.000000,3815.000000,3840.000000,3677.399658,61800
2015-12-30,3800.000000,3850.000000,3800.000000,3840.000000,3677.399658,78100
2016-01-04,3840.000000,3865.000000,3800.000000,3815.000000,3653.458252,61000
2016-01-05,3835.000000,3835.000000,3800.000000,3835.000000,3672.611328,352800
2016-01-06,3800.000000,3835.000000,3795.000000,3800.000000,3639.093506,398700
2016-01-07,3830.000000,3830.000000,3780.000000,3800.000000,3639.093506,7400
2016-01-08,3810.000000,3820.000000,3785.000000,3810.000000,3648.670166,40100
2016-01-11,3800.000000,3820.000000,3785.000000,3800.000000,3639.093506,712200
2016-01-12,3810.000000,3815.000000,3795.000000,3805.000000,3643.881592,455400
2016-01-13,3800.000000,3800.000000,3795.000000,3800.000000,3639.093506,1074000
2016-01-14,3765.000000,3805.000000,3765.000000,3780.000000,3619.940186,92300
2016-01-15,3780.000000,3800.000000,3770.000000,3780.000000,3619.940186,200600
2016-01-18,3700.000000,3810.000000,3700.000000,3810.000000,3648.670166,2700
2016-01-19,3800.000000,3800.000000,3800.000000,3800.000000,3639.093506,33800
2016-01-20,3790.000000,3790.000000,3790.000000,3790.000000,3629.516846,600000
2016-01-21,3745.000000,3785.000000,3745.000000,3785.000000,3624.728516,1100
2016-01-22,3740.000000,3785.000000,3700.000000,3785.000000,3624.728516,30100
2016-01-25,3785.000000,3785.000000,3785.000000,3785.000000,3624.728516,300
2016-01-26,3785.000000,3785.000000,3785.000000,3785.000000,3624.728516,0
2016-01-27,3785.000000,3785.000000,3700.000000,3780.000000,3619.940186,16100
2016-01-28,3785.000000,3800.000000,3680.000000,3780.000000,3619.940186,15800
2016-01-29,3750.000000,3800.000000,3750.000000,3800.000000,3639.093506,7500
2016-02-01,3750.000000,3800.000000,3750.000000,3780.000000,3619.940186,3000
2016-02-02,3780.000000,3780.000000,3690.000000,3770.000000,3610.364014,32400
2016-02-03,3770.000000,3780.000000,3770.000000,3770.000000,3610.364014,1300
2016-02-04,3780.000000,3780.000000,3700.000000,3760.000000,3600.787109,30300
2016-02-05,3770.000000,3790.000000,3690.000000,3715.000000,3557.692871,165600
2016-02-09,3750.000000,3750.000000,3745.000000,3745.000000,3586.422607,900
2016-02-10,3785.000000,3800.000000,3750.000000,3750.000000,3591.210449,14200
2016-02-11,3800.000000,3800.000000,3795.000000,3795.000000,3634.305176,800
2016-02-12,3700.000000,3750.000000,3610.000000,3745.000000,3586.422607,5000
2016-02-15,3780.000000,3795.000000,3690.000000,3750.000000,3591.210449,31700
2016-02-16,3645.000000,3745.000000,3645.000000,3745.000000,3586.422607,800
2016-02-17,3700.000000,3735.000000,3680.000000,3735.000000,3576.845703,700
2016-02-18,3700.000000,3740.000000,3700.000000,3730.000000,3572.057373,15500
2016-02-19,3730.000000,3745.000000,3700.000000,3725.000000,3567.269287,100700
2016-02-22,3700.000000,3725.000000,3665.000000,3720.000000,3562.480713,3400
2016-02-23,3700.000000,3720.000000,3645.000000,3645.000000,3490.656738,5100
2016-02-24,3700.000000,3725.000000,3620.000000,3635.000000,3481.080322,4800
2016-02-25,3635.000000,3720.000000,3585.000000,3690.000000,3533.751465,3600
2016-02-26,3690.000000,3715.000000,3610.000000,3610.000000,3457.138916,7100
2016-02-29,3690.000000,3750.000000,3520.000000,3520.000000,3370.949707,46100
2016-03-01,3565.000000,3565.000000,3400.000000,3400.000000,3256.031006,59600
2016-03-02,3500.000000,3610.000000,3480.000000,3540.000000,3390.102783,123500
2016-03-03,3550.000000,3600.000000,3550.000000,3600.000000,3447.562256,193900
2016-03-04,3600.000000,3650.000000,3600.000000,3650.000000,3495.445068,2500
2016-03-07,3640.000000,3745.000000,3640.000000,3700.000000,3543.327881,81700
2016-03-08,3700.000000,3735.000000,3650.000000,3735.000000,3576.845703,52600
2016-03-10,3700.000000,3740.000000,3695.000000,3740.000000,3581.634033,337600
2016-03-11,null,null,null,null,null,null
2016-03-14,null,null,null,null,null,null
2016-03-15,3740.000000,3790.000000,3700.000000,3790.000000,3629.516846,1208300
2016-03-16,3775.000000,3820.000000,3775.000000,3800.000000,3639.093506,1377000
2016-03-17,3800.000000,3800.000000,3750.000000,3795.000000,3634.305176,1169400
2016-03-18,3795.000000,3830.000000,3795.000000,3830.000000,3667.822754,1843800
2016-03-21,3830.000000,3870.000000,3800.000000,3865.000000,3701.341309,1999600
2016-03-22,3875.000000,4300.000000,3875.000000,4125.000000,3950.331543,1871500
2016-03-23,4125.000000,4355.000000,4050.000000,4355.000000,4170.592285,2211500
2016-03-24,4300.000000,4600.000000,4300.000000,4420.000000,4232.839844,1493200
2016-03-28,4420.000000,4500.000000,4375.000000,4420.000000,4232.839844,1524600
2016-03-29,4440.000000,4520.000000,4435.000000,4440.000000,4251.993164,2119100
2016-03-30,4440.000000,4480.000000,4420.000000,4440.000000,4251.993164,1597100
2016-03-31,4440.000000,4500.000000,4400.000000,4470.000000,4280.723633,1502700
2016-04-01,4470.000000,5000.000000,4450.000000,4975.000000,4764.339355,3530400
2016-04-04,5000.000000,5200.000000,4805.000000,4835.000000,4630.267578,1247500
2016-04-05,4835.000000,4835.000000,4630.000000,4700.000000,4500.983887,1281000
2016-04-06,4700.000000,4760.000000,4570.000000,4710.000000,4510.560059,1180900
2016-04-07,4710.000000,4760.000000,4650.000000,4710.000000,4510.560059,1224900
2016-04-08,4710.000000,4755.000000,4680.000000,4750.000000,4548.866699,1244300
2016-04-11,null,null,null,null,null,null
2016-04-12,5200.000000,5200.000000,4990.000000,5025.000000,4812.222656,1137500
2016-04-13,null,null,null,null,null,null
2016-04-14,null,null,null,null,null,null
2016-04-15,null,null,null,null,null,null
2016-04-18,null,null,null,null,null,null
2016-04-19,5025.000000,5025.000000,5025.000000,5025.000000,4812.222656,0
2016-04-20,4960.000000,5000.000000,4875.000000,4900.000000,4692.515137,943100
2016-04-21,4900.000000,4900.000000,4745.000000,4760.000000,4558.443359,1215900
2016-04-22,4760.000000,4770.000000,4660.000000,4660.000000,4462.677734,1084200
2016-04-25,4660.000000,4660.000000,4570.000000,4610.000000,4414.794922,1019800
2016-04-26,4610.000000,5200.000000,4595.000000,4800.000000,4596.749512,1732700
2016-04-27,5075.000000,5075.000000,4850.000000,4995.000000,4783.492676,1905000
2016-04-28,5000.000000,5200.000000,5000.000000,5050.000000,4836.164063,1835600
2016-04-29,5050.000000,5100.000000,4795.000000,4880.000000,4673.362305,1499000
2016-05-02,4880.000000,4990.000000,4850.000000,4950.000000,4740.397949,1053500
2016-05-03,4950.000000,5100.000000,4900.000000,5000.000000,4788.280273,1410700
2016-05-04,5000.000000,5300.000000,4950.000000,5150.000000,4931.929199,2465200
2016-05-09,5150.000000,5575.000000,5150.000000,5575.000000,5338.933105,2960500
2016-05-10,5575.000000,5725.000000,5575.000000,5675.000000,5434.699219,1903800
2016-05-11,5850.000000,5875.000000,5700.000000,5850.000000,5602.288574,1782100
2016-05-12,5850.000000,6025.000000,5850.000000,5925.000000,5674.112793,2036800
2016-05-13,5925.000000,6025.000000,5775.000000,5775.000000,5530.464355,1583500
2016-05-16,5775.000000,5775.000000,5425.000000,5500.000000,5267.108887,1309200
2016-05-17,5600.000000,5800.000000,5575.000000,5800.000000,5554.405762,1161000
2016-05-18,5800.000000,5850.000000,5525.000000,5750.000000,5506.522949,1209800
2016-05-19,5750.000000,5750.000000,5600.000000,5675.000000,5434.699219,947100
2016-05-20,5700.000000,6000.000000,5675.000000,5975.000000,5721.995117,2044000
2016-05-23,6000.000000,6000.000000,5825.000000,5850.000000,5602.288574,1568500
2016-05-24,5875.000000,6025.000000,5850.000000,6000.000000,5745.937500,1651300
