Date,Open,High,Low,Close,Adj Close,Volume
2000-06-20,500.000000,500.000000,487.500000,500.000000,500.000000,113000
2000-06-21,500.000000,650.000000,500.000000,650.000000,650.000000,566000
2000-06-22,675.000000,737.500000,650.000000,662.500000,662.500000,1377000
2000-06-23,625.000000,637.500000,587.500000,587.500000,587.500000,399000
2000-06-26,587.500000,650.000000,587.500000,587.500000,587.500000,619000
2000-06-27,600.000000,650.000000,575.000000,575.000000,575.000000,887500
2000-06-28,575.000000,600.000000,550.000000,550.000000,550.000000,396000
2000-06-29,575.000000,575.000000,550.000000,550.000000,550.000000,225500
2000-06-30,550.000000,550.000000,550.000000,550.000000,550.000000,61500
2000-07-03,520.000000,520.000000,485.000000,485.000000,485.000000,311000
2000-07-04,475.000000,505.000000,470.000000,500.000000,500.000000,303000
2000-07-05,500.000000,550.000000,500.000000,520.000000,520.000000,1138000
2000-07-06,520.000000,535.000000,500.000000,510.000000,510.000000,898500
2000-07-07,510.000000,510.000000,495.000000,500.000000,500.000000,225000
2000-07-10,505.000000,510.000000,495.000000,495.000000,495.000000,321000
2000-07-11,490.000000,500.000000,480.000000,480.000000,480.000000,955500
2000-07-12,480.000000,495.000000,480.000000,490.000000,490.000000,363500
2000-07-13,490.000000,490.000000,480.000000,485.000000,485.000000,214500
2000-07-14,480.000000,485.000000,480.000000,480.000000,480.000000,20000
2000-07-17,480.000000,485.000000,480.000000,485.000000,485.000000,162500
2000-07-18,485.000000,505.000000,485.000000,490.000000,490.000000,973500
2000-07-19,485.000000,505.000000,485.000000,490.000000,490.000000,973500
2000-07-20,500.000000,500.000000,485.000000,485.000000,485.000000,503000
2000-07-21,495.000000,500.000000,490.000000,500.000000,500.000000,558000
2000-07-24,495.000000,510.000000,495.000000,500.000000,500.000000,592000
2000-07-25,490.000000,495.000000,485.000000,490.000000,490.000000,0
2000-07-26,485.000000,490.000000,485.000000,485.000000,485.000000,109500
2000-07-27,485.000000,495.000000,480.000000,480.000000,480.000000,696000
