Date,Open,High,Low,Close,Adj Close,Volume
2001-02-08,511.243011,511.243011,511.243011,511.243011,288.122009,5868
2001-02-09,511.243011,511.243011,511.243011,511.243011,288.122009,38142
2001-02-12,553.846008,553.846008,553.846008,553.846008,312.131836,587
2001-02-13,532.544006,532.544006,511.243011,511.243011,288.122009,17017
2001-02-14,511.243011,511.243011,511.243011,511.243011,288.122009,17604
2001-02-15,511.243011,511.243011,511.243011,511.243011,288.122009,587
2001-02-16,511.243011,511.243011,511.243011,511.243011,288.122009,2934
2001-02-19,600.000000,600.000000,575.000000,575.000000,324.053619,0
2001-02-20,600.000000,600.000000,575.000000,575.000000,324.053619,0
2001-02-21,511.243011,511.243011,511.243011,511.243011,288.122009,9976
2001-02-22,511.243011,511.243011,511.243011,511.243011,288.122009,11736
2001-02-23,511.243011,511.243011,511.243011,511.243011,288.122009,14670
2001-02-26,489.941010,489.941010,489.941010,489.941010,276.116791,9389
2001-02-27,489.941010,489.941010,489.941010,489.941010,276.116791,24059
2001-02-28,489.941010,489.941010,489.941010,489.941010,276.116791,73351
2001-03-01,511.243011,511.243011,489.941010,489.941010,276.116791,13497
2001-03-02,489.941010,489.941010,489.941010,489.941010,276.116791,14670
2001-03-05,null,null,null,null,null,null
2001-03-06,468.639008,468.639008,468.639008,468.639008,264.111603,90955
2001-03-07,468.639008,489.941010,468.639008,489.941010,276.116791,75111
2001-03-08,600.000000,600.000000,550.000000,550.000000,309.964355,0
2001-03-09,468.639008,468.639008,468.639008,468.639008,264.111603,5868
2001-03-12,447.337006,447.337006,447.337006,447.337006,252.106384,5868
2001-03-13,447.337006,447.337006,447.337006,447.337006,252.106384,5868
2001-03-14,null,null,null,null,null,null
2001-03-15,426.035004,447.337006,426.035004,447.337006,252.106384,28167
2001-03-16,426.035004,426.035004,426.035004,426.035004,240.101196,17604
2001-03-19,426.035004,426.035004,426.035004,426.035004,240.101196,7042
2001-03-20,404.734009,404.734009,404.734009,404.734009,228.096588,5868
2001-03-21,383.432007,426.035004,383.432007,426.035004,240.101196,32274
2001-03-22,475.000000,475.000000,425.000000,425.000000,239.517914,0
2001-03-23,500.000000,500.000000,475.000000,475.000000,267.696472,0
2001-03-26,null,null,null,null,null,null
2001-03-27,500.000000,500.000000,450.000000,450.000000,253.607162,0
2001-03-28,500.000000,500.000000,475.000000,475.000000,267.696472,0
2001-03-29,404.734009,404.734009,404.734009,404.734009,228.096588,2934
2001-03-30,404.734009,404.734009,404.734009,404.734009,228.096588,2934
2001-04-02,404.734009,426.035004,404.734009,426.035004,240.101196,3521
2001-04-03,500.000000,500.000000,450.000000,450.000000,253.607162,0
2001-04-04,426.035004,426.035004,404.734009,404.734009,228.096588,23472
2001-04-05,400.472992,400.472992,387.691986,387.691986,218.492172,5868
2001-04-06,387.691986,387.691986,387.691986,387.691986,218.492172,8215
2001-04-09,475.000000,475.000000,450.000000,450.000000,253.607162,0
2001-04-10,470.000000,470.000000,440.000000,440.000000,247.971436,0
2001-04-11,413.253998,421.774994,413.253998,421.774994,237.700378,1760
2001-04-12,413.253998,413.253998,413.253998,413.253998,232.898148,11736
2001-04-13,null,null,null,null,null,null
2001-04-16,413.253998,413.253998,413.253998,413.253998,232.898148,58681
2001-04-17,413.253998,413.253998,404.734009,404.734009,228.096588,73937
2001-04-18,417.515015,426.035004,400.472992,400.472992,225.695175,9389
2001-04-19,400.472992,400.472992,400.472992,400.472992,225.695175,17604
2001-04-20,475.000000,475.000000,445.000000,445.000000,250.789337,0
2001-04-23,374.911011,374.911011,374.911011,374.911011,211.289139,2934
2001-04-24,370.651001,370.651001,366.390991,366.390991,206.487549,10562
2001-04-25,383.432007,413.253998,383.432007,413.253998,232.898148,24059
2001-04-26,383.432007,413.253998,383.432007,413.253998,232.898148,24059
2001-04-27,426.035004,426.035004,426.035004,426.035004,240.101196,587
2001-04-30,447.337006,468.639008,426.035004,426.035004,240.101196,8802
2001-05-01,426.035004,447.337006,426.035004,447.337006,252.106384,59854
2001-05-02,525.000000,525.000000,475.000000,475.000000,267.696472,0
2001-05-03,447.337006,468.639008,447.337006,468.639008,264.111603,19365
2001-05-04,447.337006,447.337006,447.337006,447.337006,252.106384,5868
2001-05-07,null,null,null,null,null,null
2001-05-08,426.035004,426.035004,426.035004,426.035004,240.101196,7628
2001-05-09,426.035004,426.035004,426.035004,426.035004,240.101196,1760
2001-05-10,525.000000,525.000000,500.000000,500.000000,281.785767,0
2001-05-11,426.035004,426.035004,426.035004,426.035004,240.101196,5868
2001-05-14,447.337006,489.941010,447.337006,468.639008,264.111603,99757
2001-05-15,468.639008,553.846008,468.639008,532.544006,300.126617,461816
2001-05-16,532.544006,532.544006,511.243011,511.243011,288.122009,130271
2001-05-17,511.243011,532.544006,511.243011,511.243011,288.122009,134965
2001-05-18,511.243011,532.544006,489.941010,532.544006,300.126617,1760
2001-05-21,489.941010,489.941010,489.941010,489.941010,276.116791,59267
2001-05-22,511.243011,511.243011,511.243011,511.243011,288.122009,51052
2001-05-23,511.243011,511.243011,511.243011,511.243011,288.122009,55747
2001-05-24,null,null,null,null,null,null
2001-05-25,532.544006,532.544006,532.544006,532.544006,300.126617,71590
2001-05-28,532.544006,532.544006,511.243011,511.243011,288.122009,98583
2001-05-29,532.544006,575.148010,532.544006,575.148010,324.137024,299858
2001-05-30,575.148010,575.148010,553.846008,553.846008,312.131836,26406
2001-05-31,553.846008,553.846008,553.846008,553.846008,312.131836,73937
2001-06-01,553.846008,553.846008,553.846008,553.846008,312.131836,133792
2001-06-04,null,null,null,null,null,null
2001-06-05,553.846008,553.846008,553.846008,553.846008,312.131836,17604
2001-06-06,575.148010,575.148010,575.148010,575.148010,324.137024,82153
2001-06-07,675.000000,675.000000,650.000000,650.000000,366.321503,0
2001-06-08,575.148010,575.148010,575.148010,575.148010,324.137024,8802
2001-06-11,575.148010,575.148010,575.148010,575.148010,324.137024,5868
2001-06-12,575.148010,575.148010,575.148010,575.148010,324.137024,38142
2001-06-13,575.148010,575.148010,575.148010,575.148010,324.137024,64549
2001-06-14,575.148010,575.148010,575.148010,575.148010,324.137024,35208
2001-06-15,575.148010,575.148010,575.148010,575.148010,324.137024,41663
2001-06-18,596.450012,639.052979,596.450012,617.750977,348.146851,1072681
2001-06-19,617.750977,617.750977,617.750977,617.750977,348.146851,374382
2001-06-20,639.052979,660.354980,639.052979,639.052979,360.152008,286361
2001-06-21,639.052979,639.052979,639.052979,639.052979,360.152008,122642
2001-06-22,639.052979,639.052979,617.750977,617.750977,348.146851,178976
2001-06-25,617.750977,617.750977,617.750977,617.750977,348.146851,107385
2001-06-26,617.750977,617.750977,596.450012,617.750977,348.146851,133205
2001-06-27,639.052979,639.052979,596.450012,596.450012,336.142212,162545
2001-06-28,596.450012,617.750977,596.450012,596.450012,336.142212,16431
2001-06-29,617.750977,617.750977,617.750977,617.750977,348.146851,90955
2001-07-02,617.750977,617.750977,617.750977,617.750977,348.146851,5868
2001-07-03,617.750977,617.750977,617.750977,617.750977,348.146851,29340
2001-07-04,617.750977,617.750977,596.450012,596.450012,336.142212,111493
2001-07-05,596.450012,596.450012,596.450012,596.450012,336.142212,14083
2001-07-06,596.450012,617.750977,596.450012,617.750977,348.146851,48118
2001-07-09,617.750977,617.750977,617.750977,617.750977,348.146851,12323
2001-07-10,617.750977,617.750977,596.450012,596.450012,336.142212,83913
2001-07-11,553.846008,553.846008,532.544006,532.544006,327.588104,72764
2001-07-12,575.148010,575.148010,532.544006,532.544006,327.588104,158437
2001-07-13,532.544006,553.846008,532.544006,553.846008,340.691803,55747
2001-07-16,553.846008,553.846008,553.846008,553.846008,340.691803,5868
2001-07-17,532.544006,532.544006,532.544006,532.544006,327.588104,9389
2001-07-18,553.846008,553.846008,553.846008,553.846008,340.691803,50465
2001-07-19,553.846008,553.846008,553.846008,553.846008,340.691803,22299
2001-07-20,675.000000,675.000000,625.000000,625.000000,384.461365,0
2001-07-23,553.846008,553.846008,553.846008,553.846008,340.691803,23472
2001-07-24,553.846008,575.148010,553.846008,575.148010,353.795471,58094
2001-07-25,553.846008,553.846008,553.846008,553.846008,340.691803,50465
2001-07-26,553.846008,553.846008,553.846008,553.846008,340.691803,29927
2001-07-27,553.846008,553.846008,553.846008,553.846008,340.691803,21712
2001-07-30,553.846008,553.846008,553.846008,553.846008,340.691803,44010
2001-07-31,553.846008,553.846008,553.846008,553.846008,340.691803,14083
2001-08-01,553.846008,553.846008,553.846008,553.846008,340.691803,120882
2001-08-02,553.846008,553.846008,553.846008,553.846008,340.691803,12323
2001-08-03,553.846008,553.846008,553.846008,553.846008,340.691803,15257
2001-08-06,553.846008,553.846008,553.846008,553.846008,340.691803,12910
2001-08-07,553.846008,553.846008,553.846008,553.846008,340.691803,31687
2001-08-08,468.639008,511.243011,468.639008,468.639008,288.277710,65135
2001-08-09,489.941010,489.941010,468.639008,468.639008,288.277710,29340
2001-08-10,447.337006,447.337006,447.337006,447.337006,275.174011,9389
2001-08-13,468.639008,468.639008,468.639008,468.639008,288.277710,11736
2001-08-14,468.639008,468.639008,468.639008,468.639008,288.277710,28753
2001-08-15,550.000000,550.000000,525.000000,525.000000,322.947510,0
2001-08-16,468.639008,468.639008,468.639008,468.639008,288.277710,11736
2001-08-17,null,null,null,null,null,null
2001-08-20,550.000000,550.000000,525.000000,525.000000,322.947510,0
2001-08-21,468.639008,468.639008,468.639008,468.639008,288.277710,11736
2001-08-22,550.000000,550.000000,525.000000,525.000000,322.947510,0
2001-08-23,447.337006,447.337006,447.337006,447.337006,275.174011,51052
2001-08-24,447.337006,447.337006,447.337006,447.337006,275.174011,41076
2001-08-27,447.337006,447.337006,447.337006,447.337006,275.174011,45184
2001-08-28,447.337006,447.337006,426.035004,426.035004,262.070374,9389
2001-08-29,525.000000,525.000000,500.000000,500.000000,307.569122,0
2001-08-30,426.035004,468.639008,426.035004,468.639008,288.277710,115601
2001-08-31,468.639008,468.639008,447.337006,447.337006,275.174011,31687
2001-09-03,525.000000,525.000000,500.000000,500.000000,307.569122,0
2001-09-04,426.035004,426.035004,426.035004,426.035004,262.070374,8802
2001-09-05,550.000000,550.000000,500.000000,500.000000,307.569122,0
2001-09-06,426.035004,426.035004,426.035004,426.035004,262.070374,98583
2001-09-07,426.035004,447.337006,426.035004,426.035004,262.070374,109733
2001-09-10,525.000000,525.000000,500.000000,500.000000,307.569122,0
2001-09-11,426.035004,426.035004,404.734009,426.035004,262.070374,66309
2001-09-12,404.734009,426.035004,404.734009,426.035004,262.070374,47531
2001-09-13,500.000000,500.000000,475.000000,475.000000,292.190643,0
2001-09-14,426.035004,426.035004,404.734009,404.734009,248.967300,20538
2001-09-17,383.432007,383.432007,383.432007,383.432007,235.863678,28167
2001-09-18,362.130005,383.432007,362.130005,379.171997,233.243210,117361
2001-09-19,475.000000,475.000000,450.000000,450.000000,276.812164,0
2001-09-20,475.000000,475.000000,445.000000,445.000000,273.736450,0
2001-09-21,475.000000,475.000000,430.000000,430.000000,264.509369,0
2001-09-24,null,null,null,null,null,null
2001-09-25,475.000000,475.000000,430.000000,430.000000,264.509369,0
2001-09-26,379.171997,379.171997,379.171997,379.171997,233.243210,5868
2001-09-27,362.130005,362.130005,362.130005,362.130005,222.759964,25233
2001-09-28,null,null,null,null,null,null
2001-10-01,435.000000,435.000000,425.000000,425.000000,261.433685,0
2001-10-02,362.130005,362.130005,362.130005,362.130005,222.759964,92128
2001-10-03,425.000000,425.000000,380.000000,380.000000,233.752472,0
2001-10-04,362.130005,366.390991,362.130005,366.390991,225.381058,129097
2001-10-05,362.130005,362.130005,357.869995,357.869995,220.139496,41076
2001-10-08,349.348999,349.348999,349.348999,349.348999,214.897873,11736
2001-10-09,349.348999,349.348999,349.348999,349.348999,214.897873,7042
2001-10-10,425.000000,425.000000,385.000000,385.000000,236.828171,0
2001-10-11,420.000000,420.000000,385.000000,385.000000,236.828171,0
2001-10-12,353.609009,353.609009,345.088989,345.088989,212.277374,21712
2001-10-15,null,null,null,null,null,null
2001-10-16,353.609009,353.609009,353.609009,353.609009,217.518372,587
2001-10-17,353.609009,366.390991,349.348999,353.609009,217.518372,339174
2001-10-18,353.609009,357.869995,353.609009,357.869995,220.139496,21712
2001-10-19,362.130005,362.130005,357.869995,357.869995,220.139496,111493
2001-10-22,357.869995,357.869995,332.308014,349.348999,214.897873,112080
2001-10-23,353.609009,357.869995,353.609009,353.609009,217.518372,142007
2001-10-24,357.869995,357.869995,357.869995,357.869995,220.139496,587
2001-10-25,349.348999,349.348999,349.348999,349.348999,214.897873,11736
2001-10-26,420.000000,420.000000,395.000000,395.000000,242.979553,0
2001-10-29,415.000000,415.000000,395.000000,395.000000,242.979553,0
2001-10-30,336.567993,349.348999,336.567993,349.348999,214.897873,88021
2001-10-31,349.348999,349.348999,349.348999,349.348999,214.897873,5868
2001-11-01,349.348999,349.348999,349.348999,349.348999,214.897873,11736
2001-11-02,340.828003,340.828003,340.828003,340.828003,209.656296,11736
2001-11-05,340.828003,340.828003,340.828003,340.828003,209.656296,1760
2001-11-06,410.000000,410.000000,390.000000,390.000000,239.903870,0
2001-11-07,328.046997,357.869995,328.046997,357.869995,220.139496,30514
2001-11-08,415.000000,415.000000,390.000000,390.000000,239.903870,0
2001-11-09,null,null,null,null,null,null
2001-11-12,415.000000,415.000000,390.000000,390.000000,239.903870,0
2001-11-13,405.000000,405.000000,390.000000,390.000000,239.903870,0
2001-11-14,340.828003,340.828003,340.828003,340.828003,209.656296,8802
2001-11-15,345.088989,345.088989,345.088989,345.088989,212.277374,5868
2001-11-16,340.828003,340.828003,340.828003,340.828003,209.656296,49878
2001-11-19,415.000000,415.000000,390.000000,390.000000,239.903870,0
2001-11-20,353.609009,353.609009,353.609009,353.609009,217.518372,587
2001-11-21,349.348999,349.348999,345.088989,349.348999,214.897873,17604
2001-11-22,340.828003,340.828003,340.828003,340.828003,209.656296,29340
2001-11-23,415.000000,415.000000,400.000000,400.000000,246.055283,0
2001-11-26,340.828003,340.828003,340.828003,340.828003,209.656296,84500
2001-11-27,336.567993,336.567993,336.567993,336.567993,207.035828,6455
2001-11-28,410.000000,410.000000,400.000000,400.000000,246.055283,0
2001-11-29,415.000000,415.000000,400.000000,400.000000,246.055283,0
2001-11-30,415.000000,415.000000,390.000000,390.000000,239.903870,0
2001-12-03,332.308014,332.308014,332.308014,332.308014,204.415329,1760
2001-12-04,415.000000,415.000000,400.000000,400.000000,246.055283,0
2001-12-05,353.609009,353.609009,340.828003,349.348999,214.897873,3521
2001-12-06,340.828003,340.828003,340.828003,340.828003,209.656296,5868
2001-12-07,415.000000,415.000000,395.000000,395.000000,242.979553,0
2001-12-10,353.609009,353.609009,353.609009,353.609009,217.518372,20538
2001-12-11,415.000000,415.000000,400.000000,400.000000,246.055283,0
2001-12-12,353.609009,353.609009,353.609009,353.609009,217.518372,587
2001-12-13,357.869995,357.869995,357.869995,357.869995,220.139496,14670
2001-12-14,null,null,null,null,null,null
2001-12-17,null,null,null,null,null,null
2001-12-18,null,null,null,null,null,null
2001-12-19,420.000000,420.000000,400.000000,400.000000,246.055283,0
2001-12-20,340.828003,340.828003,340.828003,340.828003,209.656296,15844
2001-12-21,415.000000,415.000000,400.000000,400.000000,246.055283,0
2001-12-24,null,null,null,null,null,null
2001-12-25,null,null,null,null,null,null
2001-12-26,420.000000,420.000000,405.000000,405.000000,249.130951,0
2001-12-27,420.000000,420.000000,405.000000,405.000000,249.130951,0
2001-12-28,345.088989,345.088989,345.088989,345.088989,212.277374,88021
2001-12-31,null,null,null,null,null,null
2002-01-01,null,null,null,null,null,null
2002-01-02,345.088989,345.088989,340.828003,340.828003,209.656296,4108
2002-01-03,null,null,null,null,null,null
2002-01-04,349.348999,349.348999,340.828003,345.088989,212.277374,18778
2002-01-07,410.000000,410.000000,400.000000,400.000000,246.055283,0
2002-01-08,345.088989,345.088989,345.088989,345.088989,212.277374,56333
2002-01-09,357.869995,357.869995,340.828003,340.828003,209.656296,372622
2002-01-10,353.609009,357.869995,353.609009,357.869995,220.139496,38142
2002-01-11,353.609009,353.609009,353.609009,353.609009,217.518372,4108
2002-01-14,357.869995,362.130005,357.869995,362.130005,222.759964,23472
2002-01-15,353.609009,362.130005,353.609009,362.130005,222.759964,23472
2002-01-16,366.390991,374.911011,357.869995,362.130005,222.759964,152569
2002-01-17,435.000000,435.000000,420.000000,420.000000,258.358032,0
2002-01-18,362.130005,362.130005,357.869995,357.869995,220.139496,21125
2002-01-21,366.390991,366.390991,366.390991,366.390991,225.381058,587
2002-01-22,430.000000,430.000000,420.000000,420.000000,258.358032,0
2002-01-23,370.651001,370.651001,362.130005,362.130005,222.759964,32274
2002-01-24,374.911011,383.432007,374.911011,374.911011,230.622055,55747
2002-01-25,366.390991,387.691986,366.390991,387.691986,238.484100,52812
2002-01-28,379.171997,379.171997,374.911011,374.911011,230.622055,55747
2002-01-29,374.911011,374.911011,374.911011,374.911011,230.622055,18191
2002-01-30,460.000000,460.000000,440.000000,440.000000,270.660767,0
2002-01-31,null,null,null,null,null,null
2002-02-01,391.953003,391.953003,391.953003,391.953003,241.105240,29927
2002-02-04,400.472992,421.774994,400.472992,404.734009,248.967300,18191
2002-02-05,426.035004,426.035004,404.734009,426.035004,262.070374,54573
2002-02-06,426.035004,426.035004,426.035004,426.035004,262.070374,17604
2002-02-07,426.035004,426.035004,404.734009,404.734009,248.967300,134965
2002-02-08,413.253998,413.253998,404.734009,408.993988,251.587784,71590
2002-02-11,480.000000,480.000000,455.000000,455.000000,279.887878,0
2002-02-12,null,null,null,null,null,null
2002-02-13,480.000000,480.000000,455.000000,455.000000,279.887878,0
2002-02-14,480.000000,480.000000,455.000000,455.000000,279.887878,0
2002-02-15,391.953003,396.213013,391.953003,396.213013,243.725754,46944
2002-02-18,404.734009,421.774994,404.734009,413.253998,254.208298,26993
2002-02-19,426.035004,426.035004,426.035004,426.035004,262.070374,587
2002-02-20,404.734009,404.734009,404.734009,404.734009,248.967300,5281
2002-02-21,404.734009,404.734009,404.734009,404.734009,248.967300,1174
2002-02-22,null,null,null,null,null,null
2002-02-25,396.213013,413.253998,396.213013,396.213013,243.725754,12323
2002-02-26,413.253998,413.253998,413.253998,413.253998,254.208298,3521
2002-02-27,417.515015,421.774994,400.472992,400.472992,246.346237,26993
2002-02-28,396.213013,396.213013,396.213013,396.213013,243.725754,2934
2002-03-01,426.035004,426.035004,426.035004,426.035004,262.070374,587
2002-03-04,404.734009,404.734009,404.734009,404.734009,248.967300,2934
2002-03-05,400.472992,400.472992,400.472992,400.472992,246.346237,5868
2002-03-06,400.472992,404.734009,400.472992,404.734009,248.967300,12910
2002-03-07,426.035004,426.035004,413.253998,421.774994,259.449890,7628
2002-03-08,408.993988,417.515015,408.993988,417.515015,256.829407,5868
2002-03-11,426.035004,426.035004,426.035004,426.035004,262.070374,8802
2002-03-12,404.734009,404.734009,404.734009,404.734009,248.967300,11736
2002-03-13,490.000000,490.000000,480.000000,480.000000,295.266296,0
2002-03-14,408.993988,408.993988,408.993988,408.993988,251.587784,7042
2002-03-15,null,null,null,null,null,null
2002-03-18,417.515015,426.035004,413.253998,413.253998,254.208298,144354
2002-03-19,413.253998,417.515015,413.253998,417.515015,256.829407,29340
2002-03-20,421.774994,421.774994,421.774994,421.774994,259.449890,8802
2002-03-21,413.253998,413.253998,413.253998,413.253998,254.208298,13497
2002-03-22,417.515015,426.035004,417.515015,417.515015,256.829407,24646
2002-03-25,417.515015,417.515015,413.253998,413.253998,254.208298,35795
2002-03-26,413.253998,413.253998,413.253998,413.253998,254.208298,15257
2002-03-27,413.253998,421.774994,413.253998,421.774994,259.449890,32274
2002-03-28,417.515015,417.515015,417.515015,417.515015,256.829407,16431
2002-03-29,null,null,null,null,null,null
2002-04-01,421.774994,421.774994,421.774994,421.774994,259.449890,17604
2002-04-02,417.515015,417.515015,417.515015,417.515015,256.829407,23472
2002-04-03,413.253998,413.253998,413.253998,413.253998,254.208298,5868
2002-04-04,413.253998,417.515015,413.253998,417.515015,256.829407,13497
2002-04-05,417.515015,430.295990,417.515015,430.295990,264.691467,132618
2002-04-08,447.337006,447.337006,426.035004,426.035004,262.070374,64549
2002-04-09,447.337006,447.337006,426.035004,447.337006,275.174011,19365
2002-04-10,426.035004,447.337006,426.035004,447.337006,275.174011,42250
2002-04-11,447.337006,447.337006,426.035004,447.337006,275.174011,234722
2002-04-12,447.337006,447.337006,447.337006,447.337006,275.174011,18191
2002-04-15,468.639008,489.941010,468.639008,468.639008,288.277710,319222
2002-04-16,489.941010,489.941010,468.639008,468.639008,288.277710,155503
2002-04-17,468.639008,468.639008,468.639008,468.639008,288.277710,268170
2002-04-18,468.639008,468.639008,447.337006,447.337006,275.174011,187778
2002-04-19,468.639008,489.941010,468.639008,468.639008,288.277710,685389
2002-04-22,489.941010,489.941010,468.639008,468.639008,288.277710,67483
2002-04-23,468.639008,489.941010,468.639008,489.941010,301.381409,1760
2002-04-24,468.639008,489.941010,468.639008,489.941010,301.381409,69243
